ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,UTIL_1,UTIL_2,UTIL_3,UTIL_4,UTIL_5,UTIL_6,UTIL_AVG,UTIL_MAX,UTIL_MIN,UTIL_LATEST,UTIL_VOLATILITY,UTIL_TREND,PAYCOV_1,PAYCOV_2,PAYCOV_3,PAYCOV_4,PAYCOV_5,PAYCOV_AVG,PAYCOV_LATEST,PAYCOV_TREND,N_MONTHS_DELINQUENT,MAX_DELINQUENCY,AVG_DELINQUENCY_SEVERITY,RECENT_DELINQUENCY,SEVERE_DELINQUENCY_FLAG,PERSISTENT_DELINQUENCY_FLAG,BILL_AVG,BILL_LATEST,BILL_MAX,BILL_TREND,BILL_VOLATILITY,PAYAMT_AVG,PAYAMT_LATEST,PAYAMT_MAX,PAYAMT_TREND,PAYAMT_VOLATILITY,BALANCE_TO_LIMIT_LATEST,PAYMENT_CAPACITY,UTILIZATION_STRESS_FLAG
843,30000,2,2,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,7463,6804,0,0,0,7463,6804,4985,0,0.0,0.0,0.0,0.0,0.24876666666666666,0.2268,0.07926111111111112,0.24876666666666666,0.0,0.0,0.11227136176621136,-0.053722857142857135,,,,1.0,1.0,1.0,,0.0,0,0,0.0,0,0,0,2377.8333333333335,0,7463,-1611.6857142857139,3368.1408529863406,3208.6666666666665,0,7463,-1508.5714285714287,3293.118059765783,0.0,0.0,0
844,110000,2,2,2,33,1,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,300,102,1,0.0,0.0,0.0,0.0,0.0,0.0013636363636363637,0.0002272727272727273,0.0013636363636363637,0.0,0.0,0.0005081972676135887,-0.00019480519480519475,,,,,2.0,2.0,,,1,1,0.16666666666666666,1,0,0,25.0,0,150,-21.428571428571427,55.90169943749474,67.0,0,300,-40.28571428571427,110.65712810298305,0.0,0.0,0
845,500000,1,3,1,39,0,0,0,0,0,0,315201,332071,375070,354839,369532,367399,25000,50000,20000,19586,14122,12022,0,0.630402,0.664142,0.75014,0.709678,0.739064,0.734798,0.704704,0.75014,0.630402,0.630402,0.043476990573558943,-0.020179542857142862,0.07528510469146658,0.1333084490895033,0.056363590247971614,0.05300217572497105,0.03843777473536945,0.07127941889785641,0.07528510469146658,0.015400093327672646,0,0,0.0,0,0,0,352352.0,315201,375070,-10089.771428571428,21738.49528677947,23455.0,25000,50000,4941.085714285714,12594.632547240113,0.630402,0.05,0
846,490000,2,1,1,38,-1,-1,-1,-1,-1,0,4290,4738,2803,6027,10722,8452,4738,2803,6027,10722,6000,1139,0,0.008755102040816327,0.009669387755102041,0.005720408163265306,0.0123,0.021881632653061225,0.017248979591836733,0.012595918367346937,0.021881632653061225,0.005720408163265306,0.008755102040816327,0.005455152431110172,-0.0024481632653061227,1.0,1.0,1.0,1.0,0.709891150023663,0.9419782300047326,1.0,0.05802176999526731,0,0,0.0,0,0,0,6172.0,4290,10722,-1199.6000000000001,2673.0246912439848,5238.166666666667,4738,10722,105.97142857142839,3007.1705093363466,0.008755102040816327,0.009669387755102041,0
847,300000,2,2,1,34,-2,-2,-2,-2,-2,-2,205064,-86,-86,2014,-185,1815,0,0,2100,0,2000,5000,0,0.6835466666666666,-0.0002866666666666667,-0.0002866666666666667,0.006713333333333333,-0.0006166666666666666,0.00605,0.11585333333333332,0.6835466666666666,-0.0006166666666666666,0.6835466666666666,0.25389836957013007,0.09661352380952376,,,1.0427010923535254,,1.1019283746556474,1.0723147335045864,,-0.059227282302122305,0,0,0.0,0,0,0,34756.0,205064,205064,28984.057142857135,76169.51087103903,1516.6666666666667,0,5000,-825.7142857142853,1807.7764119369285,0.6835466666666666,0.0,0
848,50000,1,2,3,42,2,0,0,2,0,0,47647,50232,50510,32177,29530,29789,3700,3700,0,1072,1500,1132,1,0.95294,1.00464,1.0102,0.64354,0.5906,0.59578,0.7996166666666668,1.0102,0.5906,0.95294,0.19126126613149413,0.09698799999999992,0.07365822583213888,0.0732528212235201,0.0,0.03630206569590247,0.05035415757494377,0.046713454065301044,0.07365822583213888,0.00835588920420078,2,2,0.6666666666666666,1,0,0,39980.833333333336,47647,50510,4849.399999999999,9563.063306574706,1850.6666666666667,3700,3700,524.8,1385.0875624145774,0.95294,0.074,1
849,150000,1,3,1,37,4,4,4,3,2,0,151117,153787,150320,147989,143355,143131,6500,0,512,0,4388,4221,1,1.0074466666666666,1.0252466666666666,1.0021333333333333,0.9865933333333333,0.9557,0.9542066666666666,0.9885544444444445,1.0252466666666666,0.9542066666666666,1.0074466666666666,0.026301621529132534,0.014010857142857089,0.04226625137365317,0.0,0.0034597166005581495,0.0,0.03065723008991763,0.015276639612825788,0.04226625137365317,0.002321804256747107,5,4,2.8333333333333335,1,1,1,148283.16666666666,151117,153787,2101.6285714285777,3945.243229369881,2603.5,6500,6500,-35.91428571428584,2546.705567983861,1.0074466666666666,0.043333333333333335,1
850,80000,2,3,1,57,-1,2,-1,0,0,0,726,726,15400,15000,15000,15000,0,15400,0,0,0,100,0,0.009075,0.009075,0.1925,0.1875,0.1875,0.1875,0.12885833333333332,0.1925,0.009075,0.009075,0.08471805281179581,-0.04063999999999999,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.1,1,2,0.3333333333333333,0,0,0,10308.666666666666,726,15400,-3251.1999999999994,6777.444224943663,2583.3333333333335,0,15400,1305.7142857142856,5731.903891572347,0.009075,0.0,0
851,40000,2,2,2,23,0,0,0,2,2,6,20035,21406,24735,24050,43317,44059,2000,4000,0,20000,2000,0,0,0.500875,0.53515,0.618375,0.60125,1.082925,1.101475,0.7400083333333333,1.101475,0.500875,0.500875,0.25214090706168424,-0.13226285714285713,0.0934317481080071,0.16171417020416415,0.0,0.4617124916314611,0.04539367666084115,0.1524504173208947,0.0934317481080071,-0.020392217853296528,3,6,1.6666666666666667,0,1,1,29600.333333333332,20035,44059,-5290.514285714284,10085.636282467369,4666.666666666667,2000,20000,-114.28571428571452,6992.0589878010105,0.500875,0.05,0
852,30000,1,2,2,32,1,2,2,0,0,0,29095,30819,29214,29478,23384,22428,2500,0,910,1000,1000,1000,0,0.9698333333333333,1.0273,0.9738,0.9826,0.7794666666666666,0.7476,0.9134333333333334,1.0273,0.7476,0.9698333333333333,0.10802970441983557,0.05273904761904756,0.0811187903565982,0.0,0.030870479679761177,0.04276428327061239,0.04458712323880863,0.03986813530915608,0.0811187903565982,0.003029905096496674,3,2,0.8333333333333334,1,0,1,27403.0,29095,30819,1582.1714285714295,3240.8911325950667,1068.3333333333333,2500,2500,125.99999999999993,733.7214881835084,0.9698333333333333,0.08333333333333333,1
853,50000,1,1,1,37,0,0,-2,-2,-2,-2,30400,0,0,0,0,0,500,0,0,0,0,0,0,0.608,0.0,0.0,0.0,0.0,0.0,0.10133333333333333,0.608,0.0,0.608,0.22658822171997872,0.08685714285714284,,,,,,,,,0,0,0.0,0,0,0,5066.666666666667,30400,30400,4342.857142857142,11329.411085998936,83.33333333333333,500,500,71.42857142857142,186.33899812498245,0.608,0.01,0
854,140000,2,2,2,23,0,0,0,0,0,0,44733,44144,44739,43455,43980,44614,2100,2027,1800,1600,1750,1700,0,0.31952142857142857,0.3153142857142857,0.3195642857142857,0.31039285714285714,0.31414285714285717,0.31867142857142855,0.3162678571428571,0.3195642857142857,0.31039285714285714,0.31952142857142857,0.0033458898280571856,0.000483877551020397,0.04757158390721276,0.04530722635731688,0.04142216085605799,0.03638017280582083,0.0392253552696463,0.04198129983921096,0.04757158390721276,0.00256195108266289,0,0,0.0,0,0,0,44277.5,44733,44739,67.74285714285782,468.42457592800713,1829.5,2100,2100,86.60000000000008,177.39198591443377,0.31952142857142857,0.015,0
855,50000,2,3,2,49,0,0,0,0,0,0,4987,6741,9366,8566,10066,0,2000,3000,1500,1500,0,0,0,0.09974,0.13482,0.18732,0.17132,0.20132,0.0,0.13241999999999998,0.20132,0.0,0.09974,0.0681704100031678,0.009005714285714282,0.2966918854769322,0.3203074951953876,0.17511090357226244,0.14901649115835486,,0.23528169385073427,0.2966918854769322,0.058822277457885694,0,0,0.0,0,0,0,6621.0,4987,10066,450.28571428571377,3408.52050015839,1333.3333333333333,2000,3000,542.8571428571428,1067.1873729054748,0.09974,0.04,0
856,30000,2,2,2,25,-2,-2,-2,-2,-2,-2,26957,26269,17036,27497,16098,7300,1333,2256,27497,787,200,0,0,0.8985666666666666,0.8756333333333334,0.5678666666666666,0.9165666666666666,0.5366,0.24333333333333335,0.6730944444444446,0.9165666666666666,0.24333333333333335,0.8985666666666666,0.24682540344127996,0.11270190476190473,0.050744223228900986,0.1324254519840338,1.0,0.04888806062864952,0.0273972602739726,0.2518909992231114,0.050744223228900986,0.013023131726524077,0,0,0.0,0,0,0,20192.833333333332,26957,27497,3381.057142857143,7404.762103238399,5345.5,1333,27497,1129.7999999999995,9934.490269594444,0.8985666666666666,0.04443333333333333,0
857,40000,2,1,2,29,0,0,2,2,2,2,26461,29425,30145,29361,33893,34487,3400,1500,0,5000,1300,0,1,0.661525,0.735625,0.753625,0.734025,0.847325,0.862175,0.7657166666666666,0.862175,0.661525,0.661525,0.06937352050474462,-0.03767857142857146,0.11554800339847068,0.049759495770442856,0.0,0.14752308736317232,0.037695363470293154,0.0701051900004758,0.11554800339847068,0.005794168826362553,4,2,1.3333333333333333,0,0,1,30628.666666666668,26461,34487,-1507.1428571428587,2774.940820189785,1866.6666666666667,3400,5000,359.9999999999999,1807.0848224573067,0.661525,0.085,0
858,100000,2,3,1,43,2,2,2,2,2,2,50485,51582,52141,52691,54199,53176,2200,2000,2000,2500,0,4500,1,0.50485,0.51582,0.52141,0.52691,0.54199,0.53176,0.52379,0.54199,0.50485,0.50485,0.0117785412226359,-0.006244571428571457,0.04265053700903416,0.038357530542183695,0.03795714638173502,0.04612631229358475,0.0,0.03301830524530752,0.04265053700903416,0.007753229226666724,6,2,2.0,1,0,1,52379.0,50485,54199,-624.4571428571489,1177.8541222635906,2200.0,2200,4500,-171.42857142857156,1310.2162671355698,0.50485,0.022,0
859,130000,1,2,2,29,0,0,0,0,0,0,131041,133698,131990,127512,128683,129669,7000,5151,4464,5000,4702,8000,0,1.0080076923076924,1.0284461538461538,1.0153076923076922,0.9808615384615385,0.9898692307692307,0.9974538461538461,1.003324358974359,1.0284461538461538,0.9808615384615385,1.0080076923076924,0.01589926710917235,0.005798461538461561,0.052356804140675256,0.03902568376392151,0.03500846979107849,0.03885517123473963,0.03626155827530096,0.040301537441143176,0.052356804140675256,0.0032361004259930425,0,0,0.0,0,0,0,130432.16666666667,131041,133698,753.7999999999923,2066.904724192407,5719.5,7000,8000,-119.68571428571468,1309.759488099501,1.0080076923076924,0.05384615384615385,0
860,20000,2,2,2,27,0,0,0,0,0,0,20218,19194,20112,19712,19712,6321,1482,1400,0,0,0,0,0,1.0109,0.9597,1.0056,0.9856,0.9856,0.31605,0.8772416666666666,1.0109,0.31605,1.0109,0.2515150532550465,0.09761571428571421,0.0772116286339481,0.06961018297533811,0.0,0.0,0.0,0.02936436232185724,0.0772116286339481,0.02240334402432343,0,0,0.0,0,0,0,17544.833333333332,20218,20218,1952.3142857142846,5030.301065100931,480.3333333333333,1482,1482,331.71428571428567,679.7062273920665,1.0109,0.0741,0
861,50000,1,1,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
862,260000,1,1,1,41,-2,-2,-1,0,0,0,1086,2853,38836,45087,47201,46199,3552,38836,20000,15000,15000,10000,0,0.004176923076923077,0.010973076923076924,0.14936923076923078,0.17341153846153845,0.1815423076923077,0.17768846153846155,0.11619358974358975,0.1815423076923077,0.004176923076923077,0.004176923076923077,0.07750879620714417,-0.04009450549450549,1.2450052576235542,1.0,0.44358684321423025,0.3177898773331074,0.3246823524318708,0.6662128661205526,1.2450052576235542,0.25228559330502587,0,0,0.0,0,0,0,30210.333333333332,1086,47201,-10424.571428571424,20152.28701385748,17064.666666666668,3552,38836,1264.8000000000002,10982.064995052413,0.004176923076923077,0.013661538461538461,0
863,30000,2,3,2,52,2,2,7,7,7,7,2450,2450,2450,2450,2450,2450,0,0,0,0,0,0,1,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,5.333333333333333,1,1,1,2450.0,2450,2450,0.0,0.0,0.0,0,0,0.0,0.0,0.08166666666666667,0.0,0
864,10000,2,2,1,31,0,0,0,0,0,0,15915,9050,9901,9975,9736,8703,2330,2200,1000,333,311,322,0,1.5915,0.905,0.9901,0.9975,0.9736,0.8703,1.0546666666666666,1.5915,0.8703,1.5915,0.24446877555676144,0.09693714285714283,0.2574585635359116,0.2221997778002222,0.10025062656641603,0.034202958093672964,0.03573480409054349,0.12996934601735327,0.2574585635359116,0.06314443385972857,0,0,0.0,0,0,0,10546.666666666666,15915,15915,969.3714285714286,2444.6877555676147,1082.6666666666667,2330,2330,467.82857142857125,870.554548677004,1.5915,0.233,0
865,200000,1,1,2,32,0,0,0,0,0,0,43515,44557,45574,49022,47459,49666,1739,1756,2662,1726,3000,2500,0,0.217575,0.222785,0.22787,0.24511,0.237295,0.24833,0.23316083333333334,0.24833,0.217575,0.217575,0.01131773365735777,-0.006129857142857151,0.03902865991875575,0.03853074121209461,0.05430215005507731,0.03636823363324133,0.06040349534893086,0.04572665603361997,0.03902865991875575,-0.0040587163281496945,0,0,0.0,0,0,0,46632.166666666664,43515,49666,-1225.9714285714258,2263.5467314715543,2230.5,1739,3000,-188.6000000000001,511.89118309786636,0.217575,0.008695,0
866,30000,2,2,1,46,0,0,0,0,0,0,28234,28874,29437,27738,27268,27409,1484,1436,1120,995,989,800,0,0.9411333333333334,0.9624666666666667,0.9812333333333333,0.9246,0.9089333333333334,0.9136333333333333,0.9386666666666666,0.9812333333333333,0.9089333333333334,0.9411333333333334,0.02611849777314778,0.010135238095238069,0.051395719332271245,0.04878214491965893,0.040377821039728895,0.03648965820742262,0.03608303841803787,0.04262567638342391,0.051395719332271245,0.004291784854070302,0,0,0.0,0,0,0,28160.0,28234,29437,304.0571428571433,783.5549331944336,1137.3333333333333,1484,1484,139.6,246.89246422053648,0.9411333333333334,0.049466666666666666,0
867,180000,2,2,2,35,0,0,0,-2,-2,-2,119333,123150,0,0,0,0,6000,0,0,0,0,0,0,0.6629611111111111,0.6841666666666667,0.0,0.0,0.0,0.0,0.22452129629629627,0.6841666666666667,0.0,0.6629611111111111,0.317580065411344,0.15335158730158727,0.048721071863580996,,,,,0.048721071863580996,0.048721071863580996,,0,0,0.0,0,0,0,40413.833333333336,119333,123150,27603.28571428571,57164.41177404191,1000.0,6000,6000,857.1428571428569,2236.06797749979,0.6629611111111111,0.03333333333333333,0
868,100000,1,1,2,35,0,0,-2,-2,-2,-2,29109,0,0,0,0,0,0,0,0,0,0,47970,0,0.29109,0.0,0.0,0.0,0.0,0.0,0.048515,0.29109,0.0,0.29109,0.10848283792840231,0.041584285714285706,,,,,,,,,0,0,0.0,0,0,0,4851.5,29109,29109,4158.428571428571,10848.28379284023,7995.0,0,47970,-6852.857142857143,17877.36348011082,0.29109,0.0,0
869,140000,2,2,1,39,0,0,0,0,0,0,105192,90337,74510,73876,76180,78400,3000,6000,4000,4000,4000,3000,0,0.7513714285714286,0.6452642857142857,0.5322142857142858,0.5276857142857143,0.5441428571428572,0.56,0.5934464285714286,0.7513714285714286,0.5276857142857143,0.7513714285714286,0.0808792809747119,0.036135714285714264,0.03320898413717525,0.08052610387867401,0.05414478315014348,0.05250721974271463,0.05102040816326531,0.05428149981439454,0.03320898413717525,-0.000760396391622077,0,0,0.0,0,0,0,83082.5,105192,105192,5058.999999999997,11323.099336459665,4000.0,3000,6000,171.42857142857173,1000.0,0.7513714285714286,0.02142857142857143,0
870,290000,2,2,2,34,0,0,0,0,0,0,310403,315048,314085,317631,315820,305498,12012,12012,11016,11088,12031,12031,0,1.0703551724137932,1.0863724137931035,1.083051724137931,1.0952793103448275,1.0890344827586207,1.0534413793103448,1.07958908045977,1.0952793103448275,1.0534413793103448,1.0703551724137932,0.013918631302366596,0.001838719211822676,0.038127523425001905,0.03824442428005158,0.03468175335530852,0.03510860616807042,0.03938159987954094,0.03710878142159467,0.038127523425001905,6.27665202903061e-05,0,0,0.0,0,0,0,313080.8333333333,310403,317631,533.2285714285558,4036.403077686315,11698.333333333334,12012,12031,-6.400000000000275,457.5648102242518,1.0703551724137932,0.04142068965517241,0
871,20000,2,2,3,52,0,0,0,0,0,0,14591,15616,16628,16958,17314,17664,1265,1277,607,629,638,641,0,0.72955,0.7808,0.8314,0.8479,0.8657,0.8832,0.8230916666666669,0.8832,0.72955,0.72955,0.05268078726843612,-0.02969857142857147,0.08100665983606557,0.07679817175847967,0.035794315367378225,0.03632898232644103,0.036118659420289856,0.05320935774173087,0.08100665983606557,0.013024519026359005,0,0,0.0,0,0,0,16461.833333333332,14591,17664,-593.971428571429,1053.6157453687226,842.8333333333334,1265,1277,143.28571428571428,302.9743755208057,0.72955,0.06325,0
872,80000,2,3,1,40,0,0,0,0,0,0,35660,37082,38464,38922,40791,43108,2000,2000,1397,2500,3000,1600,0,0.44575,0.463525,0.4808,0.486525,0.5098875,0.53885,0.48755624999999997,0.53885,0.44575,0.44575,0.03028120270034148,-0.017437500000000022,0.05393452348848498,0.05199667221297837,0.035892297415343506,0.061288029222132334,0.0695926510160527,0.054540834670998385,0.05393452348848498,-0.004060761206428949,0,0,0.0,0,0,0,39004.5,35660,43108,-1394.9999999999982,2422.4962160273167,2082.8333333333335,2000,3000,-60.08571428571421,537.3454558185906,0.44575,0.025,0
873,500000,2,3,1,38,-2,-2,-2,-2,-2,-2,13655,8351,2340,2340,11435,189,8351,2340,2340,11435,189,5391,0,0.02731,0.016702,0.00468,0.00468,0.02287,0.000378,0.012770000000000002,0.02731,0.000378,0.02731,0.010110556265606755,0.0033187428571428562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,0,0,0,6385.0,13655,13655,1659.3714285714286,5055.278132803377,5007.666666666667,8351,11435,347.3714285714284,3874.8736610228843,0.02731,0.016702,0
874,180000,1,1,1,45,-1,-1,-1,-1,-1,-1,4453,3310,7226,5060,2832,1890,3310,7228,5060,2832,1890,2576,0,0.02473888888888889,0.01838888888888889,0.04014444444444445,0.02811111111111111,0.015733333333333332,0.0105,0.022936111111111112,0.04014444444444445,0.0105,0.02473888888888889,0.009603571089698724,0.0026055555555555563,1.0,1.0002767783005813,1.0,1.0,1.0,1.0000553556601162,1.0,2.767783005815372e-05,0,0,0.0,0,0,0,4128.5,4453,7226,468.99999999999983,1728.64279614577,3816.0,3310,7228,626.0571428571429,1810.1863624131815,0.02473888888888889,0.01838888888888889,0
875,20000,2,3,1,40,-1,-1,-1,-1,-1,-1,2946,0,390,390,390,390,0,390,390,390,390,780,0,0.1473,0.0,0.0195,0.0195,0.0195,0.0195,0.03754999999999999,0.1473,0.0,0.1473,0.04959548870613132,0.016585714285714277,,1.0,1.0,1.0,1.0,1.0,,0.0,0,0,0.0,0,0,0,751.0,2946,2946,331.71428571428555,991.9097741226266,390.0,0,780,-111.42857142857137,225.16660498395404,0.1473,0.0,0
876,30000,2,2,1,25,0,0,0,0,0,2,30606,29579,30291,30616,30456,29818,1800,1512,1259,2500,0,1000,0,1.0202,0.9859666666666667,1.0097,1.0205333333333333,1.0152,0.9939333333333333,1.007588888888889,1.0205333333333333,0.9859666666666667,1.0202,0.013184455868302265,0.0009371428571427699,0.06085398424557963,0.04991581657918193,0.0411222889992161,0.0820856317310218,0.0,0.046795544310999894,0.06085398424557963,0.008953815333931938,1,2,0.3333333333333333,0,0,0,30227.666666666668,30606,30616,28.114285714286552,395.53367604906776,1345.1666666666667,1800,2500,208.42857142857133,764.2408906155761,1.0202,0.06,0
877,150000,1,1,2,33,0,0,0,0,0,0,45335,50262,54793,59244,64096,68837,6000,6000,6000,6000,6001,6000,0,0.30223333333333335,0.33508,0.36528666666666665,0.39496,0.42730666666666667,0.45891333333333334,0.38063,0.45891333333333334,0.30223333333333335,0.30223333333333335,0.05317988045478464,-0.031135809523809482,0.1193744777366599,0.10950303870932418,0.10127607859023699,0.09360958562156765,0.0871769542542528,0.1021880269824083,0.1193744777366599,0.008028850005257068,0,0,0.0,0,0,0,57094.5,45335,68837,-4670.371428571432,7976.982068217696,6000.166666666667,6000,6001,-0.08571428571464672,0.37267799624996495,0.30223333333333335,0.04,0
878,280000,2,2,2,27,-1,-1,-1,-1,-1,-1,5924,5174,980,3058,3158,9530,5174,1078,3058,3158,9530,0,0,0.021157142857142857,0.018478571428571428,0.0035,0.010921428571428572,0.011278571428571428,0.03403571428571429,0.016561904761904764,0.03403571428571429,0.0035,0.021157142857142857,0.009664934749848074,-0.0014346938775510196,1.0,1.1,1.0,1.0,1.0,1.02,1.0,0.009999999999999853,0,0,0.0,0,0,0,4637.333333333333,5924,9530,-401.71428571428567,2706.181729957461,3666.3333333333335,5174,9530,11.828571428571486,3093.692166687277,0.021157142857142857,0.018478571428571428,0
879,50000,2,2,1,43,0,0,0,-1,0,0,23587,24580,20165,10732,10566,10757,1800,1775,10732,384,757,501,0,0.47174,0.4916,0.4033,0.21464,0.21132,0.21514,0.3346233333333333,0.4916,0.21132,0.47174,0.1238514687931565,0.06607142857142856,0.07323026851098453,0.0880238036201339,1.0,0.03634298693923907,0.07037278051501349,0.25359396791707417,0.07323026851098453,0.005739579267283666,0,0,0.0,0,0,0,16731.166666666668,23587,24580,3303.5714285714275,6192.573439657826,2658.1666666666665,1800,10732,568.4857142857142,3654.742463187006,0.47174,0.036,0
880,20000,2,2,1,43,2,0,0,0,0,2,15294,16340,17359,17776,19293,18844,1300,1300,700,1800,0,1000,0,0.7647,0.817,0.86795,0.8888,0.96465,0.9422,0.8742166666666665,0.96465,0.7647,0.7647,0.06870166583780112,-0.038608571428571534,0.0795593635250918,0.07488910651535227,0.03937893789378938,0.09329808738920851,0.0,0.05742509906468839,0.0795593635250918,0.014070974617632733,2,2,0.6666666666666666,1,0,0,17484.333333333332,15294,19293,-772.1714285714294,1374.0333167560223,1016.6666666666666,1300,1800,122.85714285714282,563.9641438562877,0.7647,0.065,0
881,200000,1,1,2,30,-1,-1,-1,0,0,0,4935,-200,11463,11751,11772,5318,0,11663,9363,3232,3000,1000,0,0.024675,-0.001,0.057315,0.058755,0.05886,0.02659,0.0375325,0.05886,-0.001,0.024675,0.022606825066411543,-0.005445571428571428,,1.0174474395882405,0.7967832524891498,0.2745497791369351,0.564121850319669,0.6632255803834985,,0.18822102411579283,0,0,0.0,0,0,0,7506.5,4935,11772,-1089.1142857142859,4521.365013282309,4709.666666666667,0,11663,774.857142857143,4302.158398860843,0.024675,0.0,0
882,210000,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,1,0.16666666666666666,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
883,230000,2,1,2,38,0,0,0,0,0,0,224020,227311,184500,128190,130883,133504,8750,7470,4540,4710,4750,4900,0,0.974,0.9883086956521739,0.8021739130434783,0.5573478260869565,0.5690565217391305,0.5804521739130435,0.745223188405797,0.9883086956521739,0.5573478260869565,0.974,0.1862588305830742,0.09915204968944094,0.03849351769162073,0.04048780487804878,0.03541617910913488,0.0359863389439423,0.03557945829338447,0.03719265978322623,0.03849351769162073,0.0010329584730578985,0,0,0.0,0,0,0,171401.33333333334,224020,227311,22804.97142857142,42839.531034107065,5853.333333333333,8750,8750,778.2857142857141,1641.266448677836,0.974,0.03804347826086957,0
884,50000,1,3,2,57,0,0,0,0,0,0,47917,48455,48120,28450,29046,29647,1988,1989,1018,1054,1084,1048,0,0.95834,0.9691,0.9624,0.569,0.58092,0.59294,0.7721166666666667,0.9691,0.569,0.95834,0.19131393656036202,0.09671257142857138,0.04102775771334228,0.04133416458852868,0.03578207381370826,0.03628726847070165,0.03656356461024724,0.03819896583930562,0.04102775771334228,0.0013975282324017047,0,0,0.0,0,0,0,38605.833333333336,47917,48455,4835.628571428569,9565.6968280181,1363.5,1988,1989,210.8285714285714,442.3557203578737,0.95834,0.03976,0
885,50000,1,3,2,55,0,0,0,0,0,0,51737,27121,28103,28814,29261,29878,2930,1447,1158,1041,1082,994,1,1.03474,0.54242,0.56206,0.57628,0.58522,0.59756,0.6497133333333334,1.03474,0.54242,1.03474,0.17306661286593925,0.058379428571428534,0.1080343645145828,0.051489164857844355,0.04018879711251475,0.03557636444414067,0.03621393667581498,0.054300525520979505,0.1080343645145828,0.015955365609123928,0,0,0.0,0,0,0,32485.666666666668,51737,51737,2918.9714285714263,8653.330643296962,1442.0,2930,2930,311.1999999999999,681.4115251935989,1.03474,0.0586,0
886,70000,2,2,2,23,0,0,0,0,0,0,49605,51804,53041,55150,57098,59141,3000,2700,3000,3000,3000,4700,0,0.7086428571428571,0.7400571428571429,0.7577285714285714,0.7878571428571428,0.8156857142857142,0.8448714285714286,0.7758071428571429,0.8448714285714286,0.7086428571428571,0.7086428571428571,0.04586450523156284,-0.02680448979591832,0.05791058605513088,0.05090401764672612,0.05439709882139619,0.052541244877228624,0.050726230533809036,0.053295835586858166,0.05791058605513088,0.0012731483812141106,0,0,0.0,0,0,0,54306.5,49605,59141,-1876.3142857142832,3210.515366209398,3233.3333333333335,3000,4700,-268.5714285714284,664.997911442,0.7086428571428571,0.04285714285714286,0
887,310000,1,1,2,30,-2,-2,-2,-2,-2,-2,1544,1648,1284,1088,892,-304,1300,1000,1000,1000,304,39544,0,0.004980645161290323,0.0053161290322580644,0.004141935483870968,0.0035096774193548387,0.0028774193548387096,-0.0009806451612903225,0.0033075268817204296,0.0053161290322580644,-0.0009806451612903225,0.004980645161290323,0.002087435503471638,0.0010787096774193547,0.7888349514563107,0.778816199376947,0.9191176470588235,1.1210762331838564,,0.9019612577689844,0.7888349514563107,-0.11370252928645162,0,0,0.0,0,0,0,1025.3333333333333,1544,1648,334.3999999999999,647.1050060762078,7358.0,1300,39544,-5403.771428571428,14397.160414470625,0.004980645161290323,0.004193548387096774,0
888,180000,2,2,1,30,-1,-1,-1,-1,-1,-1,2488,13476,3173,13202,6594,2549,13476,3173,13212,6594,2549,1000,0,0.013822222222222222,0.07486666666666666,0.017627777777777777,0.07334444444444445,0.03663333333333333,0.01416111111111111,0.038409259259259254,0.07486666666666666,0.013822222222222222,0.013822222222222222,0.026385376894306346,0.001636825396825396,1.0,1.0,1.000757460990759,1.0,1.0,1.0001514921981518,1.0,-5.685663443739221e-17,0,0,0.0,0,0,0,6913.666666666667,2488,13476,294.6285714285713,4749.367840975143,6667.333333333333,13476,13476,2024.8571428571422,5008.088180356075,0.013822222222222222,0.07486666666666666,0
